,mass,ctau_for_eps10em2,ctau_for_eps10em4,ctau_for_eps10em6,ctau_for_eps10em8,br_zdtosm
139,1610,1.0693608279167195e-10,1.0693608279167194e-06,0.010693608279167198,106.93608279167195,0.2277456372777515
140,1620,1.054131473005173e-10,1.054131473005173e-06,0.01054131473005173,105.41314730051731,0.2258972852913897
141,1630,1.0418113881880848e-10,1.0418113881880849e-06,0.01041811388188085,104.18113881880844,0.2246359102993018
142,1640,9.64060183614678e-11,9.64060183614678e-07,0.009640601836146779,96.4060183614678,0.20914702934794724
143,1650,9.236107002075246e-11,9.236107002075243e-07,0.009236107002075248,92.36107002075244,0.20159409130407505
144,1660,9.547311559689415e-11,9.547311559689415e-07,0.009547311559689416,95.47311559689415,0.20965018162901225
145,1670,9.778948546908008e-11,9.778948546908009e-07,0.009778948546908008,97.78948546908009,0.21603087335929055
146,1680,9.632201251161866e-11,9.632201251161869e-07,0.009632201251161869,96.3220125116187,0.21406374460781696
147,1690,9.800784235804487e-11,9.800784235804491e-07,0.009800784235804487,98.00784235804487,0.21910732249424894
148,1700,9.566600149324077e-11,9.566600149324076e-07,0.009566600149324077,95.66600149324076,0.2151379098047947
149,1710,9.638769013880816e-11,9.638769013880814e-07,0.009638769013880815,96.38769013880815,0.2180364486515556
150,1720,9.566817449867777e-11,9.566817449867776e-07,0.009566817449867777,95.66817449867777,0.2176748929768688
151,1730,9.714243800067252e-11,9.714243800067257e-07,0.009714243800067256,97.14243800067256,0.22231484920802927
152,1740,9.496510026130156e-11,9.496510026130156e-07,0.009496510026130157,94.96510026130156,0.21858864050315036
153,1750,9.422640634268829e-11,9.422640634268827e-07,0.00942264063426883,94.22640634268829,0.21813527557695447
154,1760,8.966258824901378e-11,8.966258824901376e-07,0.00896625882490138,89.66258824901381,0.2087565250728245
155,1770,9.942491881120441e-11,9.942491881120441e-07,0.009942491881120442,99.42491881120442,0.23280135478972885
156,1780,9.0705753285235e-11,9.070575328523501e-07,0.0090705753285235,90.705753285235,0.2135859494481885
157,1790,9.519342956754159e-11,9.519342956754164e-07,0.009519342956754162,95.19342956754164,0.22541285422362636
158,1800,9.410126618954069e-11,9.410126618954069e-07,0.00941012661895407,94.1012661895407,0.22407193101844666
159,1810,9.902454693434784e-11,9.902454693434786e-07,0.009902454693434785,99.02454693434784,0.2371055476941919
160,1820,9.542646489502458e-11,9.542646489502458e-07,0.00954264648950246,95.42646489502458,0.2297530438603051
161,1830,9.354421314249372e-11,9.354421314249369e-07,0.009354421314249371,93.5442131424937,0.22645912355948544
162,1840,9.210913817803058e-11,9.210913817803058e-07,0.009210913817803059,92.10913817803059,0.2242038607958441
163,1850,1.0392913846573855e-10,1.039291384657385e-06,0.010392913846573856,103.92913846573856,0.2543503402093899
164,1860,1.0304159124682084e-10,1.0304159124682085e-06,0.010304159124682086,103.04159124682086,0.2535417447135795
165,1870,1.0394894693184685e-10,1.0394894693184685e-06,0.010394894693184685,103.94894693184685,0.2571499030194942
166,1880,1.0119289942037716e-10,1.0119289942037715e-06,0.010119289942037715,101.19289942037716,0.2516710314591172
167,1890,1.0362816369502582e-10,1.036281636950258e-06,0.010362816369502582,103.62816369502585,0.2590989231917423
168,1900,9.964996824770777e-11,9.964996824770778e-07,0.009964996824770778,99.6499682477078,0.2504709796194413
169,1910,1.0241729850295187e-10,1.0241729850295191e-06,0.01024172985029519,102.41729850295191,0.25878194092976203
170,1920,9.795029294376696e-11,9.795029294376698e-07,0.0097950292943767,97.950292943767,0.2487911176184339
171,1930,9.918406383222159e-11,9.918406383222158e-07,0.00991840638322216,99.18406383222158,0.2532373257495338
172,1940,9.60153474283418e-11,9.601534742834178e-07,0.00960153474283418,96.01534742834178,0.24641747007419745
173,1950,9.270458955001172e-11,9.270458955001171e-07,0.009270458955001174,92.70458955001178,0.23914733046034936
174,1960,8.867620834123097e-11,8.867620834123096e-07,0.008867620834123095,88.67620834123096,0.2299288405082695
175,1970,9.06264792080012e-11,9.06264792080012e-07,0.009062647920800122,90.6264792080012,0.2361849162507144
176,1980,8.602253962902299e-11,8.602253962902296e-07,0.008602253962902297,86.02253962902299,0.2253247119554829
177,1990,8.839332561529925e-11,8.839332561529926e-07,0.008839332561529925,88.39332561529925,0.23270432989489945
178,2000,9.041829744115627e-11,9.041829744115628e-07,0.009041829744115623,90.41829744115627,0.2392317210856345
179,2010,8.975364838082104e-11,8.975364838082105e-07,0.008975364838082105,89.75364838082106,0.23866082221476045
180,2020,8.909659917975245e-11,8.909659917975244e-07,0.008909659917975245,89.09659917975245,0.23809264030990604
181,2030,8.844703025627486e-11,8.844703025627487e-07,0.008844703025627487,88.44703025627489,0.237527156060054
182,2040,8.780482444339409e-11,8.780482444339409e-07,0.00878048244433941,87.80482444339407,0.2369643503354517
183,2050,8.716986692902757e-11,8.716986692902755e-07,0.008716986692902759,87.16986692902758,0.2364042041855408
184,2060,8.654204519799004e-11,8.654204519799004e-07,0.008654204519799003,86.54204519799003,0.2358466988369113
185,2070,8.592124897567439e-11,8.59212489756744e-07,0.00859212489756744,85.92124897567439,0.2352918156912832
186,2080,8.53073701733717e-11,8.53073701733717e-07,0.00853073701733717,85.30737017337171,0.2347395363235127
187,2090,8.47003028351739e-11,8.47003028351739e-07,0.00847003028351739,84.7003028351739,0.23418984247962354
188,2100,8.409994308640612e-11,8.409994308640613e-07,0.008409994308640615,84.09994308640613,0.23364271607486425
189,2110,8.350618908353927e-11,8.350618908353927e-07,0.008350618908353927,83.50618908353927,0.2330981391917892
190,2120,8.291894096553111e-11,8.291894096553112e-07,0.008291894096553109,82.91894096553112,0.23255609407836456
191,2130,8.233810080655064e-11,8.233810080655063e-07,0.008233810080655064,82.33810080655063,0.23201656314609834
192,2140,8.17635725700398e-11,8.17635725700398e-07,0.00817635725700398,81.7635725700398,0.2314795289681941
193,2150,8.119526206406807e-11,8.119526206406806e-07,0.008119526206406807,81.19526206406806,0.2309449742777287
194,2160,8.063307689793856e-11,8.063307689793857e-07,0.008063307689793858,80.63307689793857,0.2304128819658524
195,2170,8.007692644000446e-11,8.007692644000446e-07,0.008007692644000447,80.07692644000443,0.2298832350800137
196,2180,7.952672177665697e-11,7.952672177665697e-07,0.007952672177665697,79.52672177665698,0.2293560168222044
197,2190,7.898237567244774e-11,7.898237567244774e-07,0.007898237567244773,78.98237567244774,0.2288312105472297
198,2200,7.844380253130776e-11,7.844380253130776e-07,0.007844380253130777,78.44380253130775,0.2283087997609984
199,2210,7.808879586496919e-11,7.80887958649692e-07,0.00780887958649692,78.0887958649692,0.2283088299901777
200,2220,7.773698814079113e-11,7.773698814079116e-07,0.007773698814079112,77.73698814079113,0.22830885953411165
201,2230,7.738833630272109e-11,7.738833630272113e-07,0.007738833630272109,77.38833630272111,0.2283088884110485
202,2240,7.704279806421332e-11,7.704279806421332e-07,0.007704279806421333,77.04279806421332,0.22830891663866776
203,2250,7.670033189110551e-11,7.670033189110553e-07,0.007670033189110552,76.70033189110552,0.2283089442341002
204,2260,7.636089698495162e-11,7.636089698495162e-07,0.007636089698495162,76.36089698495164,0.2283089712139475
205,2270,7.602445326679545e-11,7.602445326679545e-07,0.007602445326679546,76.02445326679545,0.2283089975943001
206,2280,7.569096136137253e-11,7.569096136137255e-07,0.007569096136137255,75.69096136137254,0.2283090233907561
207,2290,7.536038258172653e-11,7.536038258172653e-07,0.0075360382581726535,75.36038258172653,0.2283090486184375
208,2300,7.503267891422769e-11,7.503267891422769e-07,0.007503267891422769,75.03267891422769,0.22830907329200695
209,2310,7.470781300398122e-11,7.470781300398122e-07,0.007470781300398123,74.70781300398124,0.22830909742568406
210,2320,7.438574814061339e-11,7.438574814061339e-07,0.007438574814061339,74.38574814061339,0.22830912103325984
211,2330,7.406644824442498e-11,7.406644824442498e-07,0.007406644824442498,74.06644824442498,0.22830914412811196
212,2340,7.374987785289951e-11,7.374987785289951e-07,0.0073749877852899515,73.74987785289952,0.2283091667232185
213,2350,7.343600210755733e-11,7.343600210755732e-07,0.007343600210755731,73.43600210755733,0.2283091888311717
214,2360,7.31247867411439e-11,7.31247867411439e-07,0.007312478674114391,73.12478674114391,0.2283092104641907
215,2370,7.281619806514331e-11,7.28161980651433e-07,0.0072816198065143315,72.81619806514333,0.2283092316341345
216,2380,7.251020295760678e-11,7.251020295760676e-07,0.0072510202957606785,72.51020295760677,0.2283092523525137
217,2390,7.220676885128759e-11,7.220676885128757e-07,0.007220676885128759,72.20676885128759,0.22830927263050216
218,2400,7.190586372207271e-11,7.190586372207268e-07,0.00719058637220727,71.90586372207271,0.22830929247894816
219,2410,7.159111116037548e-11,7.159111116037548e-07,0.00715911111603755,71.5911111603755,0.2282571986644201
220,2420,7.127896763995217e-11,7.127896763995218e-07,0.0071278967639952185,71.27896763995219,0.2282051282087711
221,2430,7.096940093471257e-11,7.096940093471257e-07,0.007096940093471256,70.96940093471257,0.22815308110621946
222,2440,7.066237934717197e-11,7.066237934717198e-07,0.007066237934717198,70.66237934717198,0.22810105735069555
223,2450,7.035787169765382e-11,7.03578716976538e-07,0.007035787169765383,70.35787169765383,0.22804905693585095
224,2460,7.00558473137556e-11,7.005584731375561e-07,0.007005584731375561,70.05584731375559,0.22799707985506876
225,2470,6.975627602007076e-11,6.975627602007075e-07,0.006975627602007076,69.75627602007077,0.227945126101472
226,2480,6.945912812816012e-11,6.945912812816011e-07,0.006945912812816012,69.45912812816012,0.227893195667933
227,2490,6.916437442676485e-11,6.916437442676488e-07,0.006916437442676487,69.16437442676488,0.22784128854708194
228,2500,6.887198617225505e-11,6.887198617225506e-07,0.006887198617225507,68.87198617225506,0.2277894047313147
229,2510,6.841055889980372e-11,6.841055889980372e-07,0.006841055889980373,68.41055889980375,0.2271684615496861
230,2520,6.795380687944511e-11,6.795380687944511e-07,0.006795380687944511,67.95380687944511,0.2265508941723307
231,2530,6.750166645889626e-11,6.750166645889624e-07,0.006750166645889625,67.50166645889625,0.2259366751519692
232,2540,6.705407507693837e-11,6.705407507693837e-07,0.006705407507693838,67.05407507693836,0.2253257773378676
233,2550,6.661097124082822e-11,6.661097124082824e-07,0.006661097124082825,66.61097124082825,0.22471817387184895
234,2560,6.617229450425734e-11,6.617229450425734e-07,0.006617229450425735,66.17229450425735,0.22411383818437025
235,2570,6.573798544584473e-11,6.573798544584472e-07,0.006573798544584474,65.73798544584474,0.22351274399066035
236,2580,6.530798564814894e-11,6.530798564814893e-07,0.006530798564814894,65.30798564814894,0.22291486528692128
237,2590,6.488223767718395e-11,6.488223767718396e-07,0.006488223767718394,64.88223767718395,0.2223201763465885
238,2600,6.446068506242536e-11,6.446068506242537e-07,0.0064460685062425385,64.46068506242537,0.22172865171665174
239,2610,6.451407202635517e-11,6.451407202635515e-07,0.006451407202635515,64.51407202635517,0.2227659292718188
240,2620,6.456986432255597e-11,6.456986432255598e-07,0.006456986432255596,64.56986432255596,0.22381295725498074
241,2630,6.46280742055448e-11,6.462807420554478e-07,0.006462807420554479,64.62807420554479,0.22486987380215606
242,2640,6.468871449477285e-11,6.468871449477285e-07,0.006468871449477285,64.68871449477287,0.2259368196709255
243,2650,6.475179858178623e-11,6.475179858178623e-07,0.006475179858178622,64.75179858178622,0.22701393830292416
244,2660,6.481734043773474e-11,6.481734043773474e-07,0.006481734043773474,64.81734043773474,0.2281013758881282
245,2670,6.48853546212383e-11,6.488535462123829e-07,0.0064885354621238315,64.88535462123829,0.2291992814309993
246,2680,6.49558562866179e-11,6.495585628661791e-07,0.006495585628661793,64.95585628661792,0.2303078068185471
247,2690,6.502886119250136e-11,6.502886119250137e-07,0.006502886119250136,65.02886119250137,0.2314271068903778
248,2700,6.510438571081179e-11,6.510438571081179e-07,0.00651043857108118,65.10438571081181,0.23255733951079385
249,2710,6.506080984058656e-11,6.506080984058655e-07,0.006506080984058657,65.06080984058657,0.2332625604500445
250,2720,6.501874645412508e-11,6.501874645412508e-07,0.006501874645412509,65.01874645412508,0.23397207129322856
251,2730,6.497818979692868e-11,6.497818979692866e-07,0.006497818979692868,64.97818979692866,0.23468591130800104
252,2740,6.49391343311508e-11,6.49391343311508e-07,0.0064939134331150825,64.93913433115081,0.235404120242614
253,2750,6.490157473368331e-11,6.490157473368332e-07,0.006490157473368331,64.90157473368332,0.2361267383332949
254,2760,6.486550589432116e-11,6.486550589432116e-07,0.006486550589432116,64.86550589432117,0.2368538063117615
255,2770,6.483092291400508e-11,6.483092291400508e-07,0.006483092291400509,64.8309229140051,0.23758536541287584
256,2780,6.479782110314114e-11,6.479782110314114e-07,0.0064797821103141145,64.79782110314115,0.2383214573824403
257,2790,6.476619597999561e-11,6.476619597999559e-07,0.00647661959799956,64.7661959799956,0.23906212448513944
258,2800,6.473604326916435e-11,6.473604326916436e-07,0.006473604326916434,64.73604326916434,0.2398074095126295
259,2810,6.442838191865487e-11,6.442838191865487e-07,0.006442838191865486,64.42838191865486,0.2395202254540909
260,2820,6.412308685711948e-11,6.412308685711947e-07,0.0064123086857119475,64.12308685711949,0.23923372823175015
261,2830,6.382013233901498e-11,6.382013233901499e-07,0.006382013233901498,63.820132339014975,0.2389479153882583
262,2840,6.351949298462812e-11,6.351949298462811e-07,0.00635194929846281,63.51949298462811,0.23866278447788314
263,2850,6.322114377363663e-11,6.322114377363663e-07,0.006322114377363664,63.22114377363665,0.2383783330664437
264,2860,6.292506003880537e-11,6.29250600388054e-07,0.006292506003880536,62.92506003880538,0.2380945587312446
265,2870,6.263121745981439e-11,6.263121745981439e-07,0.006263121745981441,62.631217459814394,0.2378114590610102
266,2880,6.233959205721584e-11,6.233959205721585e-07,0.006233959205721586,62.33959205721585,0.23752903165582034
267,2890,6.205016018651657e-11,6.205016018651659e-07,0.00620501601865166,62.05016018651661,0.2372472741270457
268,2900,6.176289853238345e-11,6.176289853238344e-07,0.006176289853238345,61.76289853238345,0.2369661840972831
269,2910,6.15652137591215e-11,6.156521375912147e-07,0.006156521375912149,61.56521375912149,0.2370223581009397
270,2920,6.136888990764886e-11,6.136888990764885e-07,0.006136888990764885,61.36888990764886,0.2370785585973129
271,2930,6.117391304608617e-11,6.117391304608617e-07,0.006117391304608618,61.17391304608617,0.23713478560798304
272,2940,6.09802694321628e-11,6.098026943216279e-07,0.00609802694321628,60.98026943216279,0.2371910391544851
273,2950,6.078794551000157e-11,6.078794551000159e-07,0.006078794551000158,60.78794551000157,0.2372473192583107
274,2960,6.059692790696886e-11,6.059692790696886e-07,0.006059692790696887,60.59692790696888,0.2373036259409093
275,2970,6.04072034305884e-11,6.040720343058843e-07,0.006040720343058843,60.407203430588424,0.2373599592236904
276,2980,6.021875906551696e-11,6.021875906551695e-07,0.006021875906551696,60.218759065516956,0.23741631912802466
277,2990,6.003158197058125e-11,6.003158197058124e-07,0.006003158197058125,60.03158197058126,0.2374727056752456
278,3000,5.984565947587357e-11,5.984565947587358e-07,0.005984565947587357,59.845659475873575,0.237529118886651
279,3010,5.964680785973099e-11,5.964680785973099e-07,0.005964680785973099,59.646807859731005,0.23752912529354425
280,3020,5.944927315545955e-11,5.944927315545954e-07,0.005944927315545957,59.44927315545954,0.23752913157920275
281,3030,5.925304232248581e-11,5.925304232248581e-07,0.005925304232248582,59.25304232248582,0.23752913774586235
282,3040,5.905810249186452e-11,5.905810249186452e-07,0.005905810249186453,59.05810249186453,0.23752914379570686
283,3050,5.886444096346368e-11,5.886444096346369e-07,0.005886444096346369,58.864440963463686,0.2375291497308686
284,3060,5.867204520320542e-11,5.867204520320543e-07,0.005867204520320543,58.67204520320542,0.23752915555343065
285,3070,5.848090284036032e-11,5.848090284036033e-07,0.0058480902840360345,58.48090284036034,0.2375291612654275
286,3080,5.82910016648948e-11,5.829100166489479e-07,0.00582910016648948,58.2910016648948,0.2375291668688467
287,3090,5.810232962486962e-11,5.810232962486963e-07,0.005810232962486964,58.10232962486964,0.23752917236562965
288,3100,5.7914874823889635e-11,5.791487482388963e-07,0.005791487482388964,57.91487482388965,0.2375291777576733
289,3110,5.772862551860149e-11,5.77286255186015e-07,0.005772862551860149,57.728625518601504,0.23752918304683104
290,3120,5.754357011624071e-11,5.75435701162407e-07,0.0057543570116240705,57.543570116240694,0.23752918823491334
291,3130,5.735969717222493e-11,5.735969717222496e-07,0.005735969717222495,57.35969717222495,0.2375291933236898
292,3140,5.717699538779379e-11,5.717699538779379e-07,0.005717699538779379,57.176995387793795,0.2375291983148893
293,3150,5.699545360769329e-11,5.69954536076933e-07,0.00569954536076933,56.99545360769331,0.23752920321020174
294,3160,5.681506081790456e-11,5.681506081790456e-07,0.005681506081790457,56.81506081790456,0.2375292080112784
295,3170,5.663580614341514e-11,5.663580614341512e-07,0.005663580614341511,56.63580614341512,0.2375292127197333
296,3180,5.645767884603291e-11,5.64576788460329e-07,0.00564576788460329,56.4576788460329,0.237529217337144
297,3190,5.628066832224083e-11,5.628066832224083e-07,0.005628066832224084,56.28066832224084,0.23752922186505246
298,3200,5.610476410109201e-11,5.610476410109201e-07,0.005610476410109202,56.104764101091995,0.2375292263049661
299,3210,5.5817260878355675e-11,5.581726087835568e-07,0.005581726087835567,55.81726087835568,0.2370506258097652
300,3220,5.5531995303339024e-11,5.5531995303339e-07,0.005553199530333901,55.53199530333902,0.2365739500276581
301,3230,5.5248943879640007e-11,5.524894387964001e-07,0.005524894387964001,55.24894387964001,0.2360991873728571
302,3240,5.496808342262513e-11,5.496808342262513e-07,0.005496808342262513,54.96808342262514,0.23562632635234465
303,3250,5.468939105441613e-11,5.468939105441614e-07,0.005468939105441614,54.689391054416134,0.2351553555649477
304,3260,5.4412844198972244e-11,5.441284419897225e-07,0.005441284419897224,54.412844198972245,0.23468626370042275
305,3270,5.4138420577264494e-11,5.41384205772645e-07,0.00541384205772645,54.1384205772645,0.23421903953855155
306,3280,5.386609820254138e-11,5.386609820254138e-07,0.0053866098202541395,53.86609820254138,0.23375367194824806
307,3290,5.3595855375682983e-11,5.359585537568297e-07,0.005359585537568299,53.595855375682994,0.2332901498866758
308,3300,5.332767068064217e-11,5.332767068064218e-07,0.005332767068064218,53.32767068064218,0.23282846239837585
309,3310,5.3061522979970754e-11,5.306152297997072e-07,0.005306152297997074,53.06152297997074,0.2323685986144044
310,3320,5.279739141042867e-11,5.279739141042868e-07,0.005279739141042868,52.79739141042867,0.2319105477514816
311,3330,5.2535255378675156e-11,5.253525537867515e-07,0.0052535255378675155,52.53525537867515,0.2314542991111496
312,3340,5.227509455703871e-11,5.22750945570387e-07,0.005227509455703871,52.275094557038706,0.2309998420789406
313,3350,5.201688887936585e-11,5.201688887936587e-07,0.005201688887936586,52.016888879365865,0.2305471661235549
314,3360,5.176061853694565e-11,5.176061853694564e-07,0.005176061853694566,51.76061853694566,0.23009626079604886
315,3370,5.150626397450939e-11,5.15062639745094e-07,0.0051506263974509395,51.5062639745094,0.22964711572903096
316,3380,5.1253805886302937e-11,5.125380588630293e-07,0.0051253805886302935,51.25380588630294,0.2291997206358694
317,3390,5.100322521223115e-11,5.100322521223114e-07,0.005100322521223115,51.00322521223115,0.2287540653099069
318,3400,5.075450313407192e-11,5.07545031340719e-07,0.005075450313407192,50.754503134071925,0.2283101396236859
319,3410,5.072144018231769e-11,5.072144018231767e-07,0.005072144018231768,50.721440182317686,0.22883259030349445
320,3420,5.068910008815553e-11,5.068910008815553e-07,0.005068910008815553,50.68910008815553,0.22935743749665774
321,3430,5.0657480169590154e-11,5.065748016959016e-07,0.005065748016959017,50.657480169590166,0.22988469773136103
322,3440,5.062657780928087e-11,5.062657780928086e-07,0.005062657780928089,50.62657780928088,0.23041438768810896
323,3450,5.0596390453989635e-11,5.059639045398963e-07,0.005059639045398964,50.59639045398964,0.23094652420148576
324,3460,5.056691561404369e-11,5.056691561404368e-07,0.00505669156140437,50.5669156140437,0.231481124261938
325,3470,5.053815086281356e-11,5.053815086281356e-07,0.005053815086281356,50.53815086281356,0.23201820501758336
326,3480,5.0510093836204724e-11,5.051009383620472e-07,0.005051009383620474,50.51009383620474,0.2325577837760443
327,3490,5.0482742232164384e-11,5.048274223216439e-07,0.005048274223216439,50.482742232164384,0.23309987800630716
328,3500,5.045609381020162e-11,5.045609381020162e-07,0.005045609381020162,50.456093810201615,0.2336445053406075
329,3510,5.043014639092193e-11,5.043014639092192e-07,0.0050430146390921925,50.430146390921934,0.2341916835763422
330,3520,5.0404897855575246e-11,5.040489785557525e-07,0.005040489785557525,50.40489785557525,0.2347414306780077
331,3530,5.038034614561778e-11,5.038034614561779e-07,0.0050380346145617785,50.38034614561778,0.2352937647791665
332,3540,5.035648926228674e-11,5.035648926228674e-07,0.005035648926228674,50.356489262286736,0.2358487041844408
333,3550,4.9031633540498963e-11,4.903163354049896e-07,0.0049031633540498965,49.03163354049897,0.23029246343525
334,3560,4.786000853255699e-11,4.786000853255699e-07,0.004786000853255699,47.860008532556975,0.2254228840523071
335,3570,4.6852443682608047e-11,4.6852443682608033e-07,0.004685244368260804,46.852443682608055,0.2212971995245754
336,3580,4.593981355235042e-11,4.593981355235043e-07,0.004593981355235043,45.93981355235042,0.2175945092612568
337,3590,4.509411635153338e-11,4.5094116351533386e-07,0.004509411635153338,45.094116351533394,0.214185580627715
338,3600,4.4419752800562295e-11,4.44197528005623e-07,0.00444197528005623,44.41975280056229,0.21157032913085527
339,3610,4.425281674501678e-11,4.4252816745016784e-07,0.004425281674501677,44.25281674501679,0.21136081177007732
340,3620,4.410217389753365e-11,4.4102173897533644e-07,0.004410217389753365,44.102173897533646,0.2112249124431348
341,3630,4.396494449842596e-11,4.396494449842596e-07,0.004396494449842595,43.96494449842595,0.21114944741177044
342,3640,4.3839031760558216e-11,4.3839031760558216e-07,0.004383903176055822,43.839031760558214,0.2111248512335021
343,3650,4.3722852725145154e-11,4.372285272514515e-07,0.0043722852725145145,43.72285272514516,0.2111439288306486
344,3660,4.361517755558517e-11,4.3615177555585174e-07,0.004361517755558517,43.615177555585184,0.21120111128777125
345,3670,4.3515028218758144e-11,4.351502821875814e-07,0.004351502821875814,43.51502821875815,0.21129198725177986
346,3680,4.3739337140066016e-11,4.373933714006601e-07,0.004373933714006603,43.739337140066034,0.21295994959617776
347,3690,4.397357639827655e-11,4.397357639827655e-07,0.004397357639827655,43.97357639827654,0.2146823299448765
348,3700,4.3892501821784157e-11,4.3892501821784153e-07,0.0043892501821784155,43.89250182178415,0.21486735187430436
349,3710,4.257188910263797e-11,4.257188910263797e-07,0.004257188910263797,42.571889102637975,0.20896590384575808
350,3720,4.289916067912679e-11,4.289916067912678e-07,0.0042899160679126785,42.89916067912679,0.21114002076306768
351,3730,4.268671500684431e-11,4.268671500684431e-07,0.004268671500684431,42.686715006844324,0.21065929101922
352,3740,3.831269227207034e-11,3.831269227207035e-07,0.0038312692272070336,38.312692272070336,0.18958045131863044
353,3750,3.744969412676279e-11,3.7449694126762794e-07,0.003744969412676279,37.44969412676279,0.18580570720464945
354,3760,3.824209846384325e-11,3.824209846384324e-07,0.003824209846384324,38.24209846384324,0.19024326700064645
355,3770,3.0795549043468104e-11,3.0795549043468107e-07,0.003079554904346811,30.795549043468107,0.15360638379338928
356,3780,3.1944337201738945e-11,3.1944337201738944e-07,0.003194433720173895,31.944337201738943,0.15975919874105948
357,3790,3.653824992876033e-11,3.653824992876033e-07,0.0036538249928760335,36.53824992876033,0.1832176774323488
358,3800,3.6772956607296774e-11,3.6772956607296774e-07,0.0036772956607296773,36.77295660729677,0.18488121933152615
359,3810,3.856237183950095e-11,3.856237183950095e-07,0.0038562371839500954,38.562371839500955,0.19438806396286806
360,3820,3.777794529305988e-11,3.777794529305987e-07,0.0037777945293059885,37.77794529305987,0.19093379607051147
361,3830,3.777053549916891e-11,3.7770535499168907e-07,0.0037770535499168922,37.77053549916892,0.19139617642847667
362,3840,4.0991643576858935e-11,4.099164357685893e-07,0.004099164357685894,40.991643576858934,0.2082610858988939
363,3850,3.808774360652678e-11,3.808774360652679e-07,0.0038087743606526783,38.08774360652678,0.1940116360640008
364,3860,3.996370131053382e-11,3.996370131053383e-07,0.003996370131053382,39.96370131053382,0.20409625894588845
365,3870,3.548930442769599e-11,3.548930442769599e-07,0.0035489304427696,35.48930442769599,0.18171497542207196
366,3880,3.8023676411162794e-11,3.8023676411162797e-07,0.0038023676411162795,38.023676411162796,0.19519483896051565
367,3890,3.7500420625317604e-11,3.750042062531761e-07,0.003750042062531761,37.500420625317616,0.19300496119968116
368,3900,3.652562734693687e-11,3.6525627346936865e-07,0.003652562734693686,36.525627346936865,0.1884713131353812
369,3910,3.56956610069611e-11,3.5695661006961105e-07,0.00356956610069611,35.6956610069611,0.18466108585338575
370,3920,3.489998190294001e-11,3.489998190294001e-07,0.0034899981902940017,34.89998190294001,0.18100672128350756
371,3930,3.3212903815845766e-11,3.321290381584577e-07,0.003321290381584577,33.21290381584578,0.17269631291069487
372,3940,3.4525478138736015e-11,3.4525478138736005e-07,0.003452547813873601,34.52547813873601,0.1799781674906802
373,3950,3.379582474204969e-11,3.379582474204969e-07,0.003379582474204969,33.79582474204969,0.17662179005217288
374,3960,3.5232185535977435e-11,3.523218553597744e-07,0.0035232185535977447,35.23218553597744,0.184594663980376
375,3970,3.214486790214051e-11,3.2144867902140514e-07,0.003214486790214052,32.144867902140504,0.1688444386983486
376,3980,3.203585627679282e-11,3.2035856276792824e-07,0.003203585627679281,32.03585627679282,0.16869579354070188
377,3990,3.3215715909281194e-11,3.32157159092812e-07,0.003321571590928119,33.2157159092812,0.17534831407423113
378,4000,3.253369278586987e-11,3.2533692785869865e-07,0.003253369278586988,32.53369278586987,0.17217840143376387
379,4010,2.948341306357564e-11,2.948341306357564e-07,0.0029483413063575645,29.483413063575643,0.15642554826372046
380,4020,2.6527038916922378e-11,2.6527038916922376e-07,0.0026527038916922385,26.52703891692238,0.1410914256619891
381,4030,2.589602417353947e-11,2.5896024173539465e-07,0.002589602417353947,25.896024173539477,0.13807789911741702
382,4040,2.6213444629409897e-11,2.62134446294099e-07,0.0026213444629409896,26.2134446294099,0.14011729047607513
383,4050,2.7041010215862952e-11,2.7041010215862963e-07,0.002704101021586296,27.04101021586296,0.1448986856513286
384,4060,2.541168068277603e-11,2.541168068277602e-07,0.002541168068277603,25.41168068277603,0.13650425005386496
385,4070,2.7429868138297432e-11,2.742986813829743e-07,0.002742986813829743,27.429868138297426,0.1477083747086231
386,4080,2.6753148100141732e-11,2.675314810014174e-07,0.002675314810014174,26.753148100141736,0.14441831970460414
387,4090,2.738314423892381e-11,2.7383144238923816e-07,0.0027383144238923816,27.383144238923826,0.1481815365682581
388,4100,2.7320107658091815e-11,2.7320107658091825e-07,0.002732010765809183,27.320107658091825,0.14820196990634435
389,4110,2.779324557986113e-11,2.779324557986113e-07,0.0027793245579861127,27.793245579861132,0.1511363890206083
390,4120,2.693632781213316e-11,2.693632781213316e-07,0.002693632781213316,26.93632781213316,0.14683304393221686
391,4130,2.733735205661995e-11,2.7337352056619947e-07,0.002733735205661995,27.33735205661995,0.14938085381347913
392,4140,2.7922961624854395e-11,2.7922961624854395e-07,0.0027922961624854397,27.9229616248544,0.15295036006809648
393,4150,2.6311512736202327e-11,2.6311512736202325e-07,0.002631151273620233,26.311512736202324,0.14447171932698288
394,4160,2.657990157390613e-11,2.657990157390613e-07,0.002657990157390613,26.57990157390613,0.14629715135431426
395,4170,2.650231513428109e-11,2.6502315134281093e-07,0.002650231513428109,26.50231513428109,0.14622084320262094
396,4180,2.61956590285185e-11,2.6195659028518505e-07,0.0026195659028518505,26.195659028518506,0.14487560774227873
397,4190,2.7060536040800775e-11,2.706053604080078e-07,0.002706053604080078,27.060536040800773,0.15001694731191648
398,4200,2.726861967776128e-11,2.7268619677761283e-07,0.002726861967776128,27.268619677761283,0.15153138633577906
